system:index,CANOPYPCT_max_200,CANOPYPCT_mean_200,CANOPYPCT_stdDev_200,DRYBIO_D_max_200,DRYBIO_D_mean_200,DRYBIO_D_stdDev_200,Deployment_ID,FLDSZCD_200,.geo
0000000000000000000a,75,37.02039542143601,12.626955294131678,9.3100004196167,2.722154009567184,3.155375705284702,BAC.TRMR_Rec051_Mem036.20200831,2.0,"{""type"":""Polygon"",""coordinates"":[[[-112.72255640038065,48.085878331573284],[-112.72330892731138,48.08580669814374],[-112.72400154722072,48.085597500447214],[-112.72457912352061,48.085267392155416],[-112.72499568019057,48.08484265190834],[-112.72521806176435,48.084357090904064],[-112.72522857174188,48.08384936094244],[-112.72502637964732,48.08335987738492],[-112.72462758522566,48.08292760207421],[-112.72406393526347,48.08258694229877],[-112.72338029568658,48.08236501254264],[-112.72263108042327,48.08227947680717],[-112.7218759212357,48.08233714305805],[-112.72117492283304,48.082533421522996],[-112.72058388039682,48.08285268989376],[-112.72014983962363,48.08326953640705],[-112.71990735228769,48.083750781997104],[-112.71987572525548,48.084258120751215],[-112.72005748213822,48.0847511686746],[-112.72043816050909,48.085190678203155],[-112.72098746142044,48.085541662605934],[-112.72166166024785,48.0857761814819],[-112.7224070872549,48.08587556545341],[-112.72255640038065,48.085878331573284]]]}"
0000000000000000000b,15,15.0,0.0,23.68000030517578,1.5865625210572034,5.706392108576256,BAC.TRMR_Rec052_Mem038.20200901,1.0,"{""type"":""Polygon"",""coordinates"":[[[-112.67700222401865,48.090386482738325],[-112.67775481691565,48.09031484930839],[-112.67844749753893,48.09010565161081],[-112.67902512446655,48.08977554331764],[-112.67944171764788,48.08935080306929],[-112.67966411871092,48.08886524206423],[-112.67967462960551,48.08835751210258],[-112.67947241978435,48.08786802854578],[-112.67907359040474,48.0874357532363],[-112.67850989103657,48.087095093462246],[-112.67782619153826,48.08687316370722],[-112.67707691060689,48.08678762797221],[-112.67632168523036,48.08684529422277],[-112.67562062538504,48.087041572686715],[-112.67502953114221,48.087360841056125],[-112.67459545232201,48.08777768756811],[-112.67435294372768,48.08825893315732],[-112.67432131391905,48.088766271911325],[-112.67450308672989,48.08925931983534],[-112.67488379846681,48.08969882936512],[-112.67543314752699,48.09004981376928],[-112.67610740545327,48.090284332646384],[-112.67685289780411,48.090383716618426],[-112.67700222401865,48.090386482738325]]]}"
0000000000000000000c,65,46.031727379553466,11.424883380708032,36.93000030517578,7.40928823156523,9.721303573569513,BAC.TRMR_Rec058_Mem097.20200831,2.999999999999999,"{""type"":""Polygon"",""coordinates"":[[[-112.7278270578258,48.06603979098651],[-112.72857929465843,48.06596815755866],[-112.72927164756781,48.065758959866734],[-112.72984900122349,48.06542885158099],[-112.73026539732847,48.065004111339526],[-112.73048769319485,48.06451855033867],[-112.73049819913935,48.06401082037721],[-112.73029608500057,48.06352133681657],[-112.72989744431253,48.06308906150038],[-112.72933401162165,48.06274840171885],[-112.72865063555959,48.062526471957895],[-112.72790170908293,48.062440936220405],[-112.72714684097274,48.06249860247266],[-112.72644611277477,48.06269488094197],[-112.72585529816693,48.06301414931873],[-112.72542142471211,48.063430995837756],[-112.72517903086364,48.06391224143151],[-112.72514741604112,48.06441958018614],[-112.72532910287732,48.06491262810667],[-112.72570963451521,48.06535213762993],[-112.72625872368383,48.06570312202658],[-112.72693266261376,48.06593764089753],[-112.72767780226022,48.06603702486669],[-112.7278270578258,48.06603979098651]]]}"
0000000000000000000d,55,32.81246105919002,10.197906716571733,36.93000030517578,11.77023927015232,12.72344912070786,BAC.TRMR_Rec063_Mem079.20200831,3.0,"{""type"":""Polygon"",""coordinates"":[[[-112.72646257290346,48.05802232729241],[-112.72721469258609,48.05795069386527],[-112.72790693767317,48.05774149617519],[-112.72848420141868,48.05741138789189],[-112.7289005326829,48.05698664765269],[-112.72912279393813,48.05650108665323],[-112.72913329825398,48.05599335669185],[-112.728931215596,48.05550387312992],[-112.72853263699005,48.055071597811526],[-112.72796929203957,48.054730938027525],[-112.72728602239242,48.054509008264645],[-112.72653721253617,48.054423472526324],[-112.7257824619714,48.05448113877914],[-112.7250818428899,48.05467741725022],[-112.72449112028576,48.05499668562939],[-112.72405731439893,48.05541353215073],[-112.7238149583034,48.05589477774598],[-112.7237833484115,48.05640211650081],[-112.72396500696088,48.0568951644202],[-112.72434547934375,48.05733467394131],[-112.72489448300455,48.057685658335494],[-112.72556831698037,48.05792017720442],[-112.72631334058231,48.058019561172635],[-112.72646257290346,48.05802232729241]]]}"
0000000000000000000e,65,36.92348027338806,16.039153277833048,57.13999938964844,12.774468630913061,13.800087432682984,BAC.TRMR_Rec064_Mem061.20200831,3.0,"{""type"":""Polygon"",""coordinates"":[[[-112.73935829315002,48.05797773628188],[-112.74011041218124,48.05790610285474],[-112.74080265666878,48.05769690516467],[-112.74137991991434,48.05736679688138],[-112.74179625081801,48.0569420566422],[-112.7420185118808,48.05645649564274],[-112.74202901618757,48.05594876568136],[-112.74182693370466,48.05545928211943],[-112.74142835544392,48.05502700680102],[-112.74086501098132,48.05468634701701],[-112.74018174192588,48.05446441725412],[-112.7394329327181,48.05437888151579],[-112.73867818280695,48.0544365477686],[-112.73797756433218,48.05463282623969],[-112.73738684223963,48.05495209461888],[-112.73695303672852,48.05536894114023],[-112.7367106808429,48.05585018673549],[-112.73667907097843,48.05635752549032],[-112.7368607293705,48.0568505734097],[-112.73724120142391,48.057290082930805],[-112.73779020460923,48.05764106732498],[-112.73846403800145,48.05787558619389],[-112.73920906095813,48.05797497016209],[-112.73935829315002,48.05797773628188]]]}"
0000000000000000000f,85,70.74467459103214,8.760966072196977,8.40999984741211,3.8608167893475223,2.394695829495455,C06,3.0,"{""type"":""Polygon"",""coordinates"":[[[-71.52658947138815,41.498015812515504],[-71.52726065227117,41.497944179591634],[-71.52787840299267,41.49773498325432],[-71.52839354773135,41.497404876751084],[-71.5287650802952,41.49698013816374],[-71.52896342842364,41.4964945781724],[-71.52897280719908,41.49598684826085],[-71.5287924744047,41.49549736377493],[-71.52843678825266,41.49506508684707],[-71.52793406330902,41.49472442527039],[-71.52732431604643,41.494502494091],[-71.5266560796681,41.49441695775437],[-71.52598254170074,41.49447462441375],[-71.5253573115434,41.49467090416942],[-71.52483015447696,41.49499017431036],[-71.52444303129637,41.4954070225209],[-71.52422675851463,41.49588826920564],[-71.52419855489791,41.49639560811026],[-71.52436066977445,41.49688865519297],[-71.52470020263986,41.497328163152034],[-71.52519012883886,41.49767914574622],[-71.52579145005335,41.497913663138974],[-71.52645629862864,41.49801304641553],[-71.52658947138815,41.498015812515504]]]}"
00000000000000000010,85,68.96883536131112,6.412071089571732,33.95000076293945,2.377758884206074,4.258172819967584,C12,3.0,"{""type"":""Polygon"",""coordinates"":[[[-71.52239345729686,41.49338280652098],[-71.52306459017272,41.49331117359743],[-71.52368229670942,41.49310197726096],[-71.52419740460343,41.49277187075886],[-71.5245689105957,41.49234713217255],[-71.52476724454041,41.491861572181854],[-71.52477662264809,41.49135384227033],[-71.52459630275408,41.49086435778383],[-71.52424064204283,41.490432080854944],[-71.52373795305479,41.490091419277135],[-71.52312824940071,41.48986948809686],[-71.52246006081313,41.48978395175984],[-71.52178657101565,41.48984161841948],[-71.52116138557392,41.49003789817596],[-71.52063426621018,41.49035716831801],[-71.5202471707185,41.49077401652963],[-71.52003091340745,41.49125526321505],[-71.52000271181093,41.49176260211976],[-71.5201648150954,41.49225564920195],[-71.52050432367822,41.492695157160014],[-71.52099421483655,41.493046139753076],[-71.52159549304157,41.493280657144894],[-71.52226029406275,41.493380040421016],[-71.52239345729686,41.49338280652098]]]}"
00000000000000000011,75,24.08453244619022,7.172212337836088,31.68000030517578,3.1889570245647008,6.908070243504032,CA_Forest_Pepperwood_Preserve_20_01,2.0,"{""type"":""Polygon"",""coordinates"":[[[-122.72399900798389,38.60710033574758],[-122.72464230521636,38.60702870301375],[-122.72523439238756,38.606819507187225],[-122.7257281368811,38.60648940135612],[-122.726084236055,38.6060646633925],[-122.72627434591287,38.605579103781835],[-122.72628333681874,38.6050713738891],[-122.72611049684558,38.60458188905431],[-122.72576958727488,38.60414961151872],[-122.72528774619404,38.60380894926514],[-122.72470332777863,38.60358701755087],[-122.72406284941701,38.60350148098832],[-122.72341728964935,38.603559147801214],[-122.72281803137967,38.60375542804195],[-122.7223127729367,38.60407469884813],[-122.7219417321074,38.60449154769649],[-122.72173444504615,38.60497279479261],[-122.72170741479003,38.60548013375379],[-122.72186279668499,38.605973180520564],[-122.72218822565394,38.60641268788979],[-122.7226577994202,38.60676366980434],[-122.7232341397454,38.6069981866397],[-122.72387136778893,38.60709756965509],[-122.72399900798389,38.60710033574758]]]}"
00000000000000000012,75,25.704156212501356,12.184768076887261,23.639999389648438,3.317669284554875,6.82756007941276,CA_Forest_Pepperwood_Preserve_20_02_reupload,3.0,"{""type"":""Polygon"",""coordinates"":[[[-122.7125034454681,38.60689967620017],[-122.71314674090166,38.60682804346636],[-122.71373882641713,38.606618847639865],[-122.71423256953004,38.60628874180881],[-122.71458866770821,38.605864003845234],[-122.71477877703461,38.605378444234596],[-122.71478776791544,38.604870714341864],[-122.71461492842566,38.60438122950703],[-122.7142740198083,38.603948951971404],[-122.71379218007479,38.603608289717776],[-122.7132077632935,38.60338635800349],[-122.7125672867227,38.60330082144092],[-122.7119217287601,38.60335848825383],[-122.71132247216603,38.603554768494575],[-122.71081721513588,38.603874039300806],[-122.71044617534412,38.604290888149215],[-122.71023888886259,38.604772135245355],[-122.71021185868217,38.60527947420654],[-122.71036724014277,38.605772520973304],[-122.71069266820179,38.60621202834249],[-122.711162240655,38.606563010256984],[-122.71173857936851,38.606797527092304],[-122.7123758056301,38.606896910107686],[-122.7125034454681,38.60689967620017]]]}"
00000000000000000013,45,27.5304964539007,7.4762223520581665,31.68000030517578,1.4595725485508686,4.87440519342254,CA_Forest_Pepperwood_Preserve_20_03,2.0,"{""type"":""Polygon"",""coordinates"":[[[-122.73520026983014,38.59840062959231],[-122.73584348908511,38.59832899685903],[-122.73643550448737,38.598119801033974],[-122.7369291891344,38.59778969520482],[-122.73728524514827,38.597364957242995],[-122.73747533196753,38.59687939763343],[-122.73748432178866,38.59637166774075],[-122.73731150276934,38.59588218290494],[-122.73697063452182,38.5954499053676],[-122.7364888518434,38.59510924311207],[-122.735904504261,38.59488731139626],[-122.73526410352565,38.59480177483305],[-122.73461862200006,38.594859441646406],[-122.73401943636168,38.59505572188852],[-122.73351423915896,38.59537499269662],[-122.73314324330445,38.59579184154683],[-122.73293598137204,38.59627308864413],[-122.7329089543972,38.596780427605474],[-122.7330643174631,38.59727347437134],[-122.73338970699002,38.597712981738866],[-122.73385922384003,38.59806396365145],[-122.73443549430533,38.598298480485205],[-122.73507264510718,38.59839786349984],[-122.73520026983014,38.59840062959231]]]}"
00000000000000000014,75,23.26055616677417,7.525955088890711,23.639999389648438,4.99370259084261,9.02899797655421,CA_Forest_Pepperwood_Preserve_20_04,2.0,"{""type"":""Polygon"",""coordinates"":[[[-122.72450288640292,38.59799931049751],[-122.7251461020616,38.59792767776425],[-122.72573811415387,38.59771848193926],[-122.7262317960408,38.59738837611019],[-122.72658785006415,38.59696363814845],[-122.72677793582086,38.59647807853894],[-122.72678692559194,38.59597034864627],[-122.72661410753902,38.5954808638104],[-122.72627324119733,38.59504858627299],[-122.72579146121241,38.59470792401736],[-122.72520711689681,38.594485992301486],[-122.72456671974157,38.59440045573825],[-122.72392124182446,38.594458122551615],[-122.72332205953585,38.5946544027938],[-122.7228168651575,38.594973673601984],[-122.72244587137723,38.59539052245228],[-122.72223861060375,38.595871769549646],[-122.72221158378024,38.59637910851099],[-122.72236694597777,38.59687215527682],[-122.72269233368559,38.597311662644266],[-122.72316184791065,38.59766264455675],[-122.72373811515403,38.597897161390435],[-122.72437526239352,38.59799654440504],[-122.72450288640292,38.59799931049751]]]}"
00000000000000000015,55,20.209656925031766,9.624647538465863,23.639999389648438,2.9626064356352964,6.165060018298754,CA_Forest_Pepperwood_Preserve_20_06,3.0,"{""type"":""Polygon"",""coordinates"":[[[-122.71290030546186,38.59799931049751],[-122.71354352112051,38.59792767776425],[-122.71413553321281,38.59771848193926],[-122.71462921509975,38.59738837611019],[-122.71498526912309,38.59696363814845],[-122.7151753548798,38.59647807853894],[-122.71518434465088,38.59597034864627],[-122.71501152659796,38.5954808638104],[-122.71467066025627,38.59504858627299],[-122.71418888027135,38.59470792401736],[-122.71360453595578,38.594485992301486],[-122.71296413880052,38.59440045573825],[-122.7123186608834,38.594458122551615],[-122.71171947859479,38.5946544027938],[-122.71121428421644,38.594973673601984],[-122.71084329043617,38.59539052245228],[-122.7106360296627,38.595871769549646],[-122.71060900283918,38.59637910851099],[-122.71076436503671,38.59687215527682],[-122.71108975274453,38.597311662644266],[-122.71155926696959,38.59766264455675],[-122.71213553421298,38.59789716139043],[-122.71277268145246,38.597996544405035],[-122.71290030546186,38.59799931049751]]]}"
00000000000000000016,75,24.577175170286583,6.353639673359898,23.639999389648438,2.786076988991842,5.981185608801624,CA_Forest_Pepperwood_Preserve_20_07,2.0,"{""type"":""Polygon"",""coordinates"":[[[-122.70130218362185,38.59790121027433],[-122.70194539840145,38.59782957754108],[-122.70253740968464,38.59762038171611],[-122.7030310908969,38.597290275887055],[-122.70338714443365,38.59686553792534],[-122.70357722993064,38.59637997831583],[-122.7035862196895,38.59587224842317],[-122.7034134018728,38.59538276358729],[-122.70307253599698,38.594950486049854],[-122.70259075667046,38.59460982379421],[-122.70200641315338,38.594387892078316],[-122.70136601687328,38.594302355515076],[-122.70072053983824,38.59436002232844],[-122.70012135836843,38.59455630257065],[-122.69961616468048,38.59487557337885],[-122.69924517140724,38.595292422229164],[-122.69903791091706,38.59577366932654],[-122.69901088413054,38.5962810082879],[-122.69916624611578,38.59677405505371],[-122.69949163337897,38.59721356242114],[-122.69996114696237,38.5975645443336],[-122.70053741341817,38.597799061167265],[-122.70117455978689,38.59789844418186],[-122.70130218362185,38.59790121027433]]]}"
00000000000000000017,75,27.705126687189203,9.219187891459896,31.68000030517578,2.9504413523618864,6.216555646251098,CA_Forest_Pepperwood_Preserve_20_08,2.0,"{""type"":""Polygon"",""coordinates"":[[[-122.7235486387775,38.589406622767505],[-122.72419177745253,38.58933499003479],[-122.72478371869062,38.58912579421126],[-122.72527734149384,38.58879568838412],[-122.72563335290724,38.58837095042415],[-122.72582341591894,38.58788539081572],[-122.72583240461911,38.5873776609231],[-122.72565960725301,38.58688817608625],[-122.72531878170781,38.586455898547094],[-122.72483705938095,38.58611523628954],[-122.72425278499554,38.585893304572146],[-122.7236124644772,38.585807768008266],[-122.72296706380486,38.58586543482206],[-122.7223679532218,38.58606171506563],[-122.72186281930315,38.586380985875714],[-122.72149186992446,38.58679783472782],[-122.72128463395953,38.58727908182636],[-122.7212576103755,38.58778642078787],[-122.72141295398393,38.58827946755279],[-122.72173830275243,38.588718974918564],[-122.72220776078667,38.58906995682911],[-122.7227839590606,38.58930447366121],[-122.72342103004287,38.58940385667507],[-122.7235486387775,38.589406622767505]]]}"
00000000000000000018,85,23.772567756120253,13.755506782257594,23.639999389648438,3.72425388936055,6.55816529817303,CA_Forest_Pepperwood_Preserve_20_09,3.0,"{""type"":""Polygon"",""coordinates"":[[[-122.70147162946189,38.588951794460066],[-122.70211476406294,38.58888016172737],[-122.70270670155139,38.588670965903916],[-122.70320032122791,38.58834086007687],[-122.70355633038642,38.587916122117],[-122.70374639219446,38.58743056250863],[-122.70375538083795,38.586922832616004],[-122.70358258456658,38.586433347779106],[-122.70324176118034,38.58600107023986],[-122.70276004190475,38.585660407982196],[-122.70217577122006,38.58543847626473],[-122.70153545475732,38.58535293970081],[-122.70089005817282,38.585410606514635],[-122.70029095138442,38.58560688675828],[-122.69978582066534,38.58592615756846],[-122.69941487363636,38.586343006420655],[-122.69920763898428,38.58682425351926],[-122.69918061557169,38.58733159248078],[-122.69933595819639,38.58782463924566],[-122.69966130490421,38.58826414661134],[-122.70013075996482,38.58861512852179],[-122.70070695458888,38.5888496453538],[-122.70134402153563,38.588949028367615],[-122.70147162946189,38.588951794460066]]]}"
